W_Fixing_incoming_lead,W_Filling_in application,W_Calling_after_offers,W_Assessing_application,W_Calling _missing_information,W_Check_for_fraud,case_id,event_nr,remaining_time
1.0,1.0,0.0,0.0,0.0,0.0,212506.0,2.0,1614614.0
1.0,1.0,1.0,0.0,0.0,0.0,212506.0,3.0,937017.0
1.0,1.0,1.0,1.0,0.0,0.0,212506.0,4.0,169062.0
1.0,1.0,1.0,1.0,1.0,0.0,212506.0,5.0,164977.0
1.0,1.0,1.0,2.0,1.0,0.0,212506.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212491.0,1.0,1562993.0
0.0,1.0,1.0,0.0,0.0,0.0,212491.0,2.0,1560270.0
0.0,1.0,2.0,0.0,0.0,0.0,212491.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212500.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212512.0,1.0,1631119.0
0.0,1.0,1.0,0.0,0.0,0.0,212512.0,2.0,953572.0
0.0,1.0,2.0,0.0,0.0,0.0,212512.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212521.0,1.0,1548570.0
0.0,2.0,0.0,0.0,0.0,0.0,212521.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212515.0,1.0,1798.0
0.0,2.0,0.0,0.0,0.0,0.0,212515.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212524.0,1.0,1450203.0
1.0,1.0,0.0,0.0,0.0,0.0,212524.0,2.0,1449292.0
1.0,1.0,1.0,0.0,0.0,0.0,212524.0,3.0,1361941.0
1.0,1.0,2.0,0.0,0.0,0.0,212524.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212530.0,1.0,1445954.0
0.0,1.0,1.0,0.0,0.0,0.0,212530.0,2.0,161547.0
0.0,1.0,2.0,0.0,0.0,0.0,212530.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212527.0,1.0,8794.0
1.0,1.0,0.0,0.0,0.0,0.0,212527.0,2.0,6437.0
1.0,2.0,0.0,0.0,0.0,0.0,212527.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212542.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212548.0,1.0,1203715.0
0.0,1.0,1.0,0.0,0.0,0.0,212548.0,2.0,1202653.0
0.0,1.0,2.0,0.0,0.0,0.0,212548.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212554.0,1.0,668282.0
0.0,1.0,1.0,0.0,0.0,0.0,212554.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212572.0,1.0,3462.0
2.0,0.0,0.0,0.0,0.0,0.0,212572.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212557.0,1.0,1173145.0
0.0,1.0,1.0,0.0,0.0,0.0,212557.0,2.0,913162.0
0.0,1.0,1.0,1.0,0.0,0.0,212557.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212560.0,1.0,911923.0
0.0,1.0,1.0,0.0,0.0,0.0,212560.0,2.0,909794.0
0.0,1.0,1.0,1.0,0.0,0.0,212560.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212563.0,1.0,1118949.0
0.0,1.0,1.0,0.0,0.0,0.0,212563.0,2.0,1116422.0
0.0,1.0,1.0,1.0,0.0,0.0,212563.0,3.0,15398.0
0.0,1.0,1.0,1.0,1.0,0.0,212563.0,4.0,9315.0
0.0,1.0,1.0,1.0,2.0,0.0,212563.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212575.0,1.0,58108.0
0.0,2.0,0.0,0.0,0.0,0.0,212575.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212566.0,1.0,1437824.0
0.0,2.0,0.0,0.0,0.0,0.0,212566.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212578.0,1.0,663177.0
0.0,1.0,1.0,0.0,0.0,0.0,212578.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212593.0,1.0,1097535.0
1.0,1.0,0.0,0.0,0.0,0.0,212593.0,2.0,1096249.0
1.0,1.0,1.0,0.0,0.0,0.0,212593.0,3.0,1096016.0
1.0,1.0,1.0,1.0,0.0,0.0,212593.0,4.0,5040.0
1.0,1.0,1.0,2.0,0.0,0.0,212593.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212596.0,1.0,739.0
2.0,0.0,0.0,0.0,0.0,0.0,212596.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212602.0,1.0,915157.0
0.0,1.0,1.0,0.0,0.0,0.0,212602.0,2.0,914871.0
0.0,1.0,1.0,1.0,0.0,0.0,212602.0,3.0,72420.0
0.0,1.0,1.0,1.0,1.0,0.0,212602.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212590.0,1.0,557300.0
0.0,1.0,1.0,0.0,0.0,0.0,212590.0,2.0,557239.0
0.0,1.0,1.0,1.0,0.0,0.0,212590.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212614.0,1.0,1067656.0
1.0,1.0,0.0,0.0,0.0,0.0,212614.0,2.0,1061609.0
1.0,1.0,1.0,0.0,0.0,0.0,212614.0,3.0,779052.0
1.0,1.0,2.0,0.0,0.0,0.0,212614.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212617.0,1.0,1065014.0
1.0,1.0,0.0,0.0,0.0,0.0,212617.0,2.0,1055554.0
1.0,2.0,0.0,0.0,0.0,0.0,212617.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212620.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212635.0,1.0,1555724.0
1.0,1.0,0.0,0.0,0.0,0.0,212635.0,2.0,1551800.0
1.0,1.0,1.0,0.0,0.0,0.0,212635.0,3.0,1550448.0
1.0,1.0,2.0,0.0,0.0,0.0,212635.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212626.0,1.0,1564833.0
1.0,1.0,0.0,0.0,0.0,0.0,212626.0,2.0,1564797.0
1.0,1.0,1.0,0.0,0.0,0.0,212626.0,3.0,1553729.0
1.0,1.0,1.0,1.0,0.0,0.0,212626.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212638.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212653.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212659.0,1.0,111.0
2.0,0.0,0.0,0.0,0.0,0.0,212659.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212674.0,1.0,1476783.0
1.0,1.0,0.0,0.0,0.0,0.0,212674.0,2.0,1476127.0
1.0,1.0,1.0,0.0,0.0,0.0,212674.0,3.0,1475955.0
1.0,1.0,1.0,1.0,0.0,0.0,212674.0,4.0,74185.0
1.0,1.0,1.0,2.0,0.0,0.0,212674.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212668.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212680.0,1.0,11265.0
1.0,1.0,0.0,0.0,0.0,0.0,212680.0,2.0,10144.0
1.0,2.0,0.0,0.0,0.0,0.0,212680.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212644.0,1.0,874084.0
0.0,1.0,1.0,0.0,0.0,0.0,212644.0,2.0,865981.0
0.0,1.0,1.0,1.0,0.0,0.0,212644.0,3.0,82.0
0.0,1.0,1.0,1.0,1.0,0.0,212644.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212647.0,1.0,1386534.0
0.0,1.0,1.0,0.0,0.0,0.0,212647.0,2.0,842991.0
0.0,1.0,2.0,0.0,0.0,0.0,212647.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212605.0,1.0,894214.0
0.0,2.0,0.0,0.0,0.0,0.0,212605.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212671.0,1.0,1380206.0
0.0,1.0,1.0,0.0,0.0,0.0,212671.0,2.0,1089323.0
0.0,1.0,1.0,1.0,0.0,0.0,212671.0,3.0,602686.0
0.0,1.0,1.0,1.0,1.0,0.0,212671.0,4.0,602618.0
0.0,1.0,1.0,2.0,1.0,0.0,212671.0,5.0,437880.0
0.0,1.0,1.0,3.0,1.0,0.0,212671.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212662.0,1.0,7258.0
0.0,2.0,0.0,0.0,0.0,0.0,212662.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212569.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212623.0,1.0,1373985.0
0.0,1.0,1.0,0.0,0.0,0.0,212623.0,2.0,760213.0
0.0,1.0,2.0,0.0,0.0,0.0,212623.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212683.0,1.0,17255.0
1.0,1.0,0.0,0.0,0.0,0.0,212683.0,2.0,17166.0
1.0,2.0,0.0,0.0,0.0,0.0,212683.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212611.0,1.0,543727.0
0.0,1.0,1.0,0.0,0.0,0.0,212611.0,2.0,540116.0
0.0,1.0,2.0,0.0,0.0,0.0,212611.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212608.0,1.0,1123115.0
0.0,1.0,1.0,0.0,0.0,0.0,212608.0,2.0,1110901.0
0.0,1.0,2.0,0.0,0.0,0.0,212608.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212665.0,1.0,1131954.0
0.0,1.0,1.0,0.0,0.0,0.0,212665.0,2.0,520187.0
0.0,1.0,2.0,0.0,0.0,0.0,212665.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212689.0,1.0,1569072.0
0.0,1.0,1.0,0.0,0.0,0.0,212689.0,2.0,957390.0
0.0,1.0,1.0,1.0,0.0,0.0,212689.0,3.0,173945.0
0.0,1.0,1.0,1.0,1.0,0.0,212689.0,4.0,14834.0
0.0,1.0,1.0,2.0,1.0,0.0,212689.0,5.0,3870.0
0.0,1.0,1.0,2.0,2.0,0.0,212689.0,6.0,2971.0
0.0,1.0,1.0,2.0,3.0,0.0,212689.0,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212632.0,1.0,1117154.0
0.0,1.0,1.0,0.0,0.0,0.0,212632.0,2.0,505039.0
0.0,1.0,1.0,1.0,0.0,0.0,212632.0,3.0,2535.0
0.0,1.0,1.0,2.0,0.0,0.0,212632.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212710.0,1.0,1145409.0
0.0,1.0,1.0,0.0,0.0,0.0,212710.0,2.0,1145292.0
0.0,1.0,2.0,0.0,0.0,0.0,212710.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212701.0,1.0,1119423.0
1.0,1.0,0.0,0.0,0.0,0.0,212701.0,2.0,1118852.0
1.0,1.0,1.0,0.0,0.0,0.0,212701.0,3.0,1118685.0
1.0,1.0,2.0,0.0,0.0,0.0,212701.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212716.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212692.0,1.0,857954.0
0.0,1.0,1.0,0.0,0.0,0.0,212692.0,2.0,349888.0
0.0,1.0,1.0,1.0,0.0,0.0,212692.0,3.0,70518.0
0.0,1.0,1.0,2.0,0.0,0.0,212692.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212698.0,1.0,514010.0
0.0,1.0,1.0,0.0,0.0,0.0,212698.0,2.0,513766.0
0.0,1.0,1.0,1.0,0.0,0.0,212698.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212704.0,1.0,1363802.0
0.0,1.0,1.0,0.0,0.0,0.0,212704.0,2.0,755972.0
0.0,1.0,1.0,1.0,0.0,0.0,212704.0,3.0,252210.0
0.0,1.0,1.0,1.0,1.0,0.0,212704.0,4.0,248487.0
0.0,1.0,1.0,2.0,1.0,0.0,212704.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212743.0,1.0,166814.0
1.0,1.0,0.0,0.0,0.0,0.0,212743.0,2.0,163319.0
1.0,2.0,0.0,0.0,0.0,0.0,212743.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212746.0,1.0,3909.0
1.0,1.0,0.0,0.0,0.0,0.0,212746.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212749.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212728.0,1.0,156910.0
0.0,2.0,0.0,0.0,0.0,0.0,212728.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212737.0,1.0,1113995.0
0.0,1.0,1.0,0.0,0.0,0.0,212737.0,2.0,1113870.0
0.0,1.0,2.0,0.0,0.0,0.0,212737.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212707.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212761.0,1.0,1538392.0
0.0,1.0,1.0,0.0,0.0,0.0,212761.0,2.0,1537904.0
0.0,1.0,1.0,1.0,0.0,0.0,212761.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212725.0,1.0,1364681.0
0.0,1.0,1.0,0.0,0.0,0.0,212725.0,2.0,1364465.0
0.0,1.0,1.0,1.0,0.0,0.0,212725.0,3.0,496985.0
0.0,1.0,1.0,1.0,1.0,0.0,212725.0,4.0,479225.0
0.0,1.0,1.0,2.0,1.0,0.0,212725.0,5.0,169523.0
0.0,1.0,1.0,3.0,1.0,0.0,212725.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212764.0,1.0,1100416.0
0.0,1.0,1.0,0.0,0.0,0.0,212764.0,2.0,495457.0
0.0,1.0,1.0,1.0,0.0,0.0,212764.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212755.0,1.0,1469568.0
0.0,1.0,1.0,0.0,0.0,0.0,212755.0,2.0,1197531.0
0.0,1.0,2.0,0.0,0.0,0.0,212755.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212767.0,1.0,518319.0
0.0,2.0,0.0,0.0,0.0,0.0,212767.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212752.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212770.0,1.0,167543.0
1.0,1.0,0.0,0.0,0.0,0.0,212770.0,2.0,167268.0
1.0,2.0,0.0,0.0,0.0,0.0,212770.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212773.0,1.0,954458.0
1.0,1.0,0.0,0.0,0.0,0.0,212773.0,2.0,805294.0
1.0,1.0,1.0,0.0,0.0,0.0,212773.0,3.0,802053.0
1.0,1.0,2.0,0.0,0.0,0.0,212773.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212779.0,1.0,1108923.0
0.0,1.0,1.0,0.0,0.0,0.0,212779.0,2.0,1108680.0
0.0,1.0,2.0,0.0,0.0,0.0,212779.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212785.0,1.0,1108015.0
1.0,1.0,0.0,0.0,0.0,0.0,212785.0,2.0,1107692.0
1.0,1.0,1.0,0.0,0.0,0.0,212785.0,3.0,1107630.0
1.0,1.0,1.0,1.0,0.0,0.0,212785.0,4.0,95089.0
1.0,1.0,1.0,1.0,1.0,0.0,212785.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212776.0,1.0,1107594.0
0.0,1.0,1.0,0.0,0.0,0.0,212776.0,2.0,506823.0
0.0,1.0,2.0,0.0,0.0,0.0,212776.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212794.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212818.0,1.0,127.0
2.0,0.0,0.0,0.0,0.0,0.0,212818.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212848.0,1.0,724430.0
1.0,1.0,0.0,0.0,0.0,0.0,212848.0,2.0,690044.0
1.0,2.0,0.0,0.0,0.0,0.0,212848.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213135.0,1.0,1393752.0
0.0,1.0,1.0,0.0,0.0,0.0,213135.0,2.0,576520.0
0.0,1.0,2.0,0.0,0.0,0.0,213135.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213141.0,1.0,1219735.0
0.0,1.0,1.0,0.0,0.0,0.0,213141.0,2.0,416616.0
0.0,1.0,2.0,0.0,0.0,0.0,213141.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212860.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213153.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213150.0,1.0,1402416.0
0.0,1.0,1.0,0.0,0.0,0.0,213150.0,2.0,1294523.0
0.0,1.0,1.0,1.0,0.0,0.0,213150.0,3.0,6291.0
0.0,1.0,1.0,1.0,1.0,0.0,213150.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213144.0,1.0,710922.0
0.0,1.0,1.0,0.0,0.0,0.0,213144.0,2.0,364787.0
0.0,1.0,1.0,1.0,0.0,0.0,213144.0,3.0,87773.0
0.0,1.0,1.0,1.0,1.0,0.0,213144.0,4.0,3671.0
0.0,1.0,1.0,1.0,2.0,0.0,213144.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212866.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212878.0,1.0,1319105.0
1.0,1.0,0.0,0.0,0.0,0.0,212878.0,2.0,1287095.0
1.0,1.0,1.0,0.0,0.0,0.0,212878.0,3.0,1283643.0
1.0,1.0,2.0,0.0,0.0,0.0,212878.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212875.0,1.0,881636.0
1.0,1.0,0.0,0.0,0.0,0.0,212875.0,2.0,856579.0
1.0,1.0,1.0,0.0,0.0,0.0,212875.0,3.0,273766.0
1.0,1.0,1.0,1.0,0.0,0.0,212875.0,4.0,81863.0
1.0,1.0,1.0,1.0,1.0,0.0,212875.0,5.0,81397.0
1.0,1.0,1.0,2.0,1.0,0.0,212875.0,6.0,2033.0
1.0,1.0,1.0,3.0,1.0,0.0,212875.0,7.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212881.0,1.0,33335.0
1.0,1.0,0.0,0.0,0.0,0.0,212881.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212887.0,1.0,1296541.0
1.0,1.0,0.0,0.0,0.0,0.0,212887.0,2.0,1264660.0
1.0,1.0,1.0,0.0,0.0,0.0,212887.0,3.0,1263247.0
1.0,1.0,2.0,0.0,0.0,0.0,212887.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212890.0,1.0,2157.0
2.0,0.0,0.0,0.0,0.0,0.0,212890.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212902.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213162.0,1.0,20070.0
0.0,2.0,0.0,0.0,0.0,0.0,213162.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212914.0,1.0,1389442.0
1.0,1.0,0.0,0.0,0.0,0.0,212914.0,2.0,1357673.0
1.0,1.0,1.0,0.0,0.0,0.0,212914.0,3.0,1130594.0
1.0,1.0,2.0,0.0,0.0,0.0,212914.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212920.0,1.0,634304.0
1.0,1.0,0.0,0.0,0.0,0.0,212920.0,2.0,602435.0
1.0,2.0,0.0,0.0,0.0,0.0,212920.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212947.0,1.0,951716.0
1.0,1.0,0.0,0.0,0.0,0.0,212947.0,2.0,919678.0
1.0,1.0,1.0,0.0,0.0,0.0,212947.0,3.0,917164.0
1.0,1.0,1.0,1.0,0.0,0.0,212947.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212953.0,1.0,877431.0
1.0,1.0,0.0,0.0,0.0,0.0,212953.0,2.0,846129.0
1.0,1.0,1.0,0.0,0.0,0.0,212953.0,3.0,843832.0
1.0,1.0,2.0,0.0,0.0,0.0,212953.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212962.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212965.0,1.0,1219235.0
1.0,1.0,0.0,0.0,0.0,0.0,212965.0,2.0,1187158.0
1.0,1.0,1.0,0.0,0.0,0.0,212965.0,3.0,341609.0
1.0,1.0,2.0,0.0,0.0,0.0,212965.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212971.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213189.0,1.0,808219.0
0.0,1.0,1.0,0.0,0.0,0.0,213189.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212974.0,1.0,890009.0
1.0,1.0,0.0,0.0,0.0,0.0,212974.0,2.0,858854.0
1.0,1.0,1.0,0.0,0.0,0.0,212974.0,3.0,783567.0
1.0,1.0,2.0,0.0,0.0,0.0,212974.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212986.0,1.0,33001.0
1.0,1.0,0.0,0.0,0.0,0.0,212986.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212989.0,1.0,810016.0
1.0,1.0,0.0,0.0,0.0,0.0,212989.0,2.0,777643.0
1.0,1.0,1.0,0.0,0.0,0.0,212989.0,3.0,775651.0
1.0,1.0,2.0,0.0,0.0,0.0,212989.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213195.0,1.0,705074.0
0.0,1.0,1.0,0.0,0.0,0.0,213195.0,2.0,702593.0
0.0,1.0,1.0,1.0,0.0,0.0,213195.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213198.0,1.0,1393814.0
0.0,1.0,1.0,0.0,0.0,0.0,213198.0,2.0,1393556.0
0.0,1.0,2.0,0.0,0.0,0.0,213198.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,212998.0,1.0,32677.0
1.0,1.0,0.0,0.0,0.0,0.0,212998.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213013.0,1.0,1035943.0
1.0,1.0,0.0,0.0,0.0,0.0,213013.0,2.0,938349.0
1.0,2.0,0.0,0.0,0.0,0.0,213013.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213201.0,1.0,858022.0
0.0,1.0,1.0,0.0,0.0,0.0,213201.0,2.0,829415.0
0.0,1.0,1.0,1.0,0.0,0.0,213201.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213025.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213031.0,1.0,1378638.0
1.0,1.0,0.0,0.0,0.0,0.0,213031.0,2.0,1300398.0
1.0,1.0,1.0,0.0,0.0,0.0,213031.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213043.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213070.0,1.0,686299.0
1.0,1.0,0.0,0.0,0.0,0.0,213070.0,2.0,608382.0
1.0,2.0,0.0,0.0,0.0,0.0,213070.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213079.0,1.0,209.0
2.0,0.0,0.0,0.0,0.0,0.0,213079.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213234.0,1.0,693393.0
1.0,1.0,0.0,0.0,0.0,0.0,213234.0,2.0,613871.0
1.0,1.0,1.0,0.0,0.0,0.0,213234.0,3.0,613827.0
1.0,1.0,1.0,1.0,0.0,0.0,213234.0,4.0,95.0
1.0,1.0,1.0,1.0,1.0,0.0,213234.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213088.0,1.0,1305240.0
1.0,1.0,0.0,0.0,0.0,0.0,213088.0,2.0,1227255.0
1.0,1.0,1.0,0.0,0.0,0.0,213088.0,3.0,1226826.0
1.0,1.0,1.0,1.0,0.0,0.0,213088.0,4.0,276197.0
1.0,1.0,1.0,1.0,1.0,0.0,213088.0,5.0,271395.0
1.0,1.0,1.0,2.0,1.0,0.0,213088.0,6.0,8690.0
1.0,1.0,1.0,3.0,1.0,0.0,213088.0,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213240.0,1.0,113612.0
0.0,2.0,0.0,0.0,0.0,0.0,213240.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213117.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213219.0,1.0,96451.0
1.0,1.0,0.0,0.0,0.0,0.0,213219.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213120.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213147.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213216.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213180.0,1.0,96365.0
1.0,1.0,0.0,0.0,0.0,0.0,213180.0,2.0,17303.0
1.0,2.0,0.0,0.0,0.0,0.0,213180.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213159.0,1.0,956643.0
1.0,1.0,0.0,0.0,0.0,0.0,213159.0,2.0,876529.0
1.0,1.0,1.0,0.0,0.0,0.0,213159.0,3.0,80803.0
1.0,1.0,2.0,0.0,0.0,0.0,213159.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213183.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213177.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213246.0,1.0,194514.0
0.0,2.0,0.0,0.0,0.0,0.0,213246.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212803.0,1.0,684322.0
0.0,1.0,1.0,0.0,0.0,0.0,212803.0,2.0,347217.0
0.0,1.0,1.0,1.0,0.0,0.0,212803.0,3.0,80885.0
0.0,1.0,1.0,2.0,0.0,0.0,212803.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212806.0,1.0,1318414.0
0.0,2.0,0.0,0.0,0.0,0.0,212806.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212821.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213261.0,1.0,699729.0
0.0,1.0,1.0,0.0,0.0,0.0,213261.0,2.0,699704.0
0.0,1.0,1.0,1.0,0.0,0.0,213261.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212812.0,1.0,1392004.0
0.0,1.0,1.0,0.0,0.0,0.0,212812.0,2.0,1203297.0
0.0,1.0,1.0,1.0,0.0,0.0,212812.0,3.0,173049.0
0.0,1.0,1.0,1.0,1.0,0.0,212812.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,213264.0,1.0,950988.0
1.0,1.0,0.0,0.0,0.0,0.0,213264.0,2.0,950016.0
1.0,1.0,1.0,0.0,0.0,0.0,213264.0,3.0,60235.0
1.0,1.0,2.0,0.0,0.0,0.0,213264.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212815.0,1.0,947020.0
0.0,1.0,1.0,0.0,0.0,0.0,212815.0,2.0,946816.0
0.0,1.0,1.0,1.0,0.0,0.0,212815.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,213082.0,1.0,1317171.0
0.0,1.0,1.0,0.0,0.0,0.0,213082.0,2.0,1316317.0
0.0,1.0,2.0,0.0,0.0,0.0,213082.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,212833.0,1.0,1378570.0
0.0,1.0,1.0,0.0,0.0,0.0,212833.0,2.0,579987.0
0.0,1.0,2.0,0.0,0.0,0.0,212833.0,3.0,0.0
